Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,3515.0,-678832.6331369161,3.5257647250049358,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3520.0,-104698.04994405885,0.5372842369341303,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3525.0,-1070128.4739061482,5.4855406194448495,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3530.0,-74726.87368109588,0.38417989752884946,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3535.0,-331219.33697544073,1.72043489854169,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3540.0,-300764.16153216537,1.5557047695754993,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3545.0,-240106.03384433725,1.2415541707028181,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3550.0,-14233800.964932714,73.16016830622178,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3555.0,-134895.09447310644,0.6904579054148805,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3560.0,-358969.3647582511,1.8656534327685623,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3565.0,-242646.36453697155,1.2465482894480588,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3570.0,-25999.782764207368,0.1615821657343236,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3575.0,-1419921.145609953,7.280329537876694,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,3580.0,-62661.31382462508,0.3225038561698802,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
